"english","mr","hi","decision","reviewer","occurrences","first_path","first_line","first_kind","text_sha256"
"⚠ Complete delivery details before closing","⚠ बंद करण्यापूर्वी संपूर्ण वितरण तपशील","⚠ समापन से पहले पूर्ण डिलीवरी विवरण","translate","sagarbora91","1","www/modules/service/index.html","4137","script-message","d68470c647495f32bf47a17838107c6d153f77dfc255910af231753f37111074"
"⚠ Enter a valid Final Amount before closing","⚠ बंद करण्यापूर्वी वैध अंतिम रक्कम प्रविष्ट करा","⚠ बंद करने से पहले एक वैध अंतिम राशि दर्ज करें","translate","sagarbora91","1","www/modules/service/index.html","4143","script-message","8f30476bfe38ac3f7bb0556c4e4dbdad52a852c6311c8c8b246935216da64143"
"✅ Case closed —","✅ केस बंद -","✅ मामला बंद -","translate","sagarbora91","1","www/modules/service/index.html","4164","script-message","eae702a1108615aa44e18a27c01f6cf4679d401f1abbb0cd289993974efb9192"
"Delete case","केस हटवा","मामला हटाएँ","translate","sagarbora91","1","www/modules/service/index.html","4170","script-message","15a96f887d20f62e48edaeecf63911608570bd79533ec868f31d1c6a72b0e4aa"
"Denomination","चलनी मूल्य","मूल्यवर्ग","translate","sagarbora91","1","www/modules/service/index.html","4207","element:th","31f78c0857bbe505919ea71628d69d030190de571c79286f210ea3489181419d"
"Save the service order first, then print the Proforma Invoice.","प्रथम सेवा ऑर्डर जतन करा, नंतर प्रोफॉर्मा बीजक प्रिंट करा.","पहले सर्विस ऑर्डर सेव करें, फिर प्रोफार्मा इनवॉइस प्रिंट करें।","translate","sagarbora91","1","www/modules/service/index.html","4450","script-message","e5e69cdc79a0caf7c94992c89803c9fd6d30737cc46c1ad08843bc49a6d8e2f8"
"Save and close the service order first.","प्रथम सेवा ऑर्डर जतन करा आणि बंद करा.","सबसे पहले सर्विस ऑर्डर को सेव करें और बंद करें।","translate","sagarbora91","1","www/modules/service/index.html","4471","script-message","911564e09b594abd18c4d575fce40146bb20a226d438e4820408f386ca181bdd"
"⚠ Record the Final Amount (close the case) before invoicing","⚠ इनव्हॉइस करण्यापूर्वी अंतिम रक्कम नोंदवा (केस बंद करा).","⚠ चालान करने से पहले अंतिम राशि रिकॉर्ड करें (मामला बंद करें)।","translate","sagarbora91","1","www/modules/service/index.html","4475","script-message","c7fa3e77b709c1dab23dc82f6c977f0c69857693de8e31c7c01b4a4da26ca0cd"
"Report engine unavailable","इंजिन अनुपलब्ध असल्याची तक्रार करा","रिपोर्ट इंजन अनुपलब्ध","translate","sagarbora91","1","www/modules/service/index.html","4482","script-message","2bb1f168de3a3388c471fd36e0caece2b7bfee8130d9d699e2b607a9f7afe019"
"Case not found","केस सापडली नाही","केस नहीं मिला","translate","sagarbora91","1","www/modules/service/index.html","4714","script-message","4f40e4bf86d13fa79245281e335a15269527b23c14e353e52f7f5a51a914da2e"
"⚠ Select a call type","⚠ कॉल प्रकार निवडा","⚠ कॉल प्रकार चुनें","translate","sagarbora91","1","www/modules/service/index.html","4721","script-message","a07ad3b2bdbe158bc3661ccc43b482f5ac696d650e3909058d73762361456c71"
"⚠ Pick a date & time","⚠ तारीख आणि वेळ निवडा","⚠ दिनांक और समय चुनें","translate","sagarbora91","1","www/modules/service/index.html","4722","script-message","96db3cfa78ce960697cac22a634e251c9f7371c5bc87b5db117fa618312be60a"
"✓ Follow-up added","✓ फॉलो-अप जोडले","✓ अनुवर्ती जोड़ा गया","translate","sagarbora91","1","www/modules/service/index.html","4731","script-message","6f62c43adc407fbbf45f852bfbcf682901723d41a5a6cacbe92ff306dea2e3b9"
"Outgoing","आउटगोइंग","निवर्तमान","translate","sagarbora91","1","www/modules/service/index.html","4755","element:option","3619cf0b90923a4bd37c31000ea1185061b4b80156782aeb9524272108ae4b3c"
"Visit","प्रत्यक्ष भेट","प्रत्यक्ष मुलाकात","translate","sagarbora91","1","www/modules/service/index.html","4758","element:option","1c8ac867f052ea4adb4598c4e3789bbf7b5f758cc7ebab7cfe746f180f43f91e"
"Will collect","गोळा करेल","इकट्ठा कर लेंगे","translate","sagarbora91","1","www/modules/service/index.html","4770","element:option","13a81c9b2b76330317135c2c4237942e92b61ca94a8cf74ef891e8c843cba4f4"
"Resolved","निराकरण केले","सुलझ गया","translate","sagarbora91","1","www/modules/service/index.html","4774","element:option","5be3c2c8354e1eb924b03a3dcc7fa4172e9aa0f4917b46b44fcc7daf8835d7a7"
"What was discussed / next step…","काय चर्चा झाली / पुढची पायरी...","क्या चर्चा हुई/अगला कदम...","translate","sagarbora91","1","www/modules/service/index.html","4787","attribute:placeholder","89a0dd9ef5230518c08c5398fb6157dbe8f1018951346e22b609dc60f30610ba"
"Submit Day Movements first","प्रथम दिवसाच्या हालचाली सबमिट करा","पहले दिवस आंदोलन सबमिट करें","translate","sagarbora91","1","www/modules/stock/index.html","751","attribute:title","f04ad9085043f13b51deea28a0d4bcdaf9f3acc16569cd58224998fade141cf7"
"Mark when physical count is complete","भौतिक गणना पूर्ण झाल्यावर चिन्हांकित करा","भौतिक गिनती पूरी होने पर चिह्नित करें","translate","sagarbora91","1","www/modules/stock/index.html","792","attribute:title","52297c8c2077beddec00cd27f47ae53d7c3e62ff99a0963bbcdf8565057282f9"
"Submit & Proceed to Closing →","सबमिट करा आणि बंद करण्यासाठी पुढे जा →","सबमिट करें और बंद करने के लिए आगे बढ़ें →","translate","sagarbora91","1","www/modules/stock/index.html","825","element:button","4e279d7830b8a5a85f5a118b5fee44b18ade99b1a16028f0e6e84405974655c0"
"Theft / Loss / Shrinkage — reduces closing stock like a sale","चोरी / तोटा / संकोचन - विक्रीप्रमाणे बंद होणारा स्टॉक कमी करते","चोरी/हानि/सिकुड़न - बिक्री की तरह समापन स्टॉक को कम कर देता है","translate","sagarbora91","1","www/modules/stock/index.html","841","attribute:title","120d9e48af5a3183c3b8ca5cc263f47a66563222e1c93d16d15fa0978d0f7fd9"
"Mark when closing count is complete","मोजणी पूर्ण झाल्यावर चिन्हांकित करा","समापन गिनती पूरी होने पर चिह्नित करें","translate","sagarbora91","1","www/modules/stock/index.html","881","attribute:title","58e77f8748ca17e9858d67dc71161c336efd66d04c8d8d6a45050226194a2526"
"Theft / Loss / Shrinkage","चोरी / तोटा / संकोचन","चोरी / हानि / सिकुड़न","translate","sagarbora91","1","www/modules/stock/index.html","929","attribute:title","7a754f62f860644b28b54b109e855bcde3c69ed41377cccb3c039db716aa1376"
"A brand is a repeat offender when it has a counted variance or theft on at least this many days of the month","महिन्याच्या किमान या अनेक दिवसांमध्ये एक ब्रँड हा पुनरावृत्ती करणारा अपराधी असतो","एक ब्रांड बार-बार अपराधी होता है जब महीने के कम से कम इतने दिनों में उसकी गिनती में भिन्नता या चोरी होती है","translate","sagarbora91","1","www/modules/stock/index.html","955","attribute:title","e758f594efe5afc7fc8c6b4b59ce4aa2a8d113dd4a0f6b3dc256d9e2048461a2"
"Offender ≥ 2 days","गुन्हेगार ≥ 2 दिवस","अपराधी ≥ 2 दिन","translate","sagarbora91","1","www/modules/stock/index.html","957","element:option","7c097e4913316c30bbf90aa4802515acc072c19ca0832a5a889493a06685857f"
"Offender ≥ 3 days","गुन्हेगार ≥ 3 दिवस","अपराधी ≥ 3 दिन","translate","sagarbora91","1","www/modules/stock/index.html","958","element:option","3c434f314062bd8da7134f9fddb8ec642e7ab4ef01516744d972390618baa666"
"Offender ≥ 4 days","गुन्हेगार ≥ 4 दिवस","अपराधी ≥ 4 दिन","translate","sagarbora91","1","www/modules/stock/index.html","959","element:option","1a89b2818d8cd0fb1195fb230e749c80e56cd5fe67988ded59c5ffa270d3cad4"
"Offender ≥ 5 days","गुन्हेगार ≥ 5 दिवस","अपराधी ≥ 5 दिन","translate","sagarbora91","1","www/modules/stock/index.html","960","element:option","02a74091dbc2a8438a54a4bad8c7183587a26c345a8419379e97a925148184ac"
"Counted","मोजले","गिना गया","translate","sagarbora91","1","www/modules/stock/index.html","975","element:th","c037c15990c592791fc90ae5a033c6706538119572665ffa9c9987d2eab26f91"
"Days where counted physical ≠ closing system","प्रत्यक्ष मोजणी ≠ प्रणालीतील अंतिम संख्या असलेले दिवस","जिन दिनों भौतिक गणना ≠ सिस्टम की अंतिम संख्या","translate","sagarbora91","1","www/modules/stock/index.html","976","attribute:title","81bc22c72ae391960522d0a508c3ee806f0c4062673f878f983bc492b0ffea75"
"Total theft / loss units in the month","महिन्यातील एकूण चोरी/तोटा युनिट","माह में कुल चोरी/हानि इकाइयाँ","translate","sagarbora91","1","www/modules/stock/index.html","978","attribute:title","67fc013a53cc04015e04f3bfe5261b0c9a9864d9263ef72d3bdc22595c91ec0b"
"CRO Names","CRO नावे","CRO नाम","translate","sagarbora91","1","www/modules/stock/index.html","1030","element:h3","7e73da30fa1838be286e36400fbcd9cdb40f1fbae5c3e556fec5a80b4de5c5ca"
"Enter CRO name","CRO नाव प्रविष्ट करा","CRO का नाम दर्ज करें","translate","sagarbora91","1","www/modules/stock/index.html","1034","attribute:placeholder","9bbe0ef1852ae595b4ff043dc53003a81fdf79fc9e95bf52760cf72efa0d808d"
"Import data (SM only)","डेटा आयात करा (केवळ SM)","डेटा आयात करें (केवल एसएम)","translate","sagarbora91","1","www/modules/stock/index.html","1049","element:label","cd853077c887c0fb22f6f28e27cc1eb339e5a2f750ab71070d3c8de668d47d86"
"↓ Full Backup JSON","↓ पूर्ण बॅकअप JSON","↓ पूर्ण बैकअप JSON","translate","sagarbora91","1","www/modules/stock/index.html","1054","element:button","262a78cb1b640fd2db9339d4ffea4ca1c7c202a1c4502b82ddbbaa06d4330f34"
"(SM only)","(केवळ SM)","(केवल एसएम)","translate","sagarbora91","1","www/modules/stock/index.html","1060","element:h3","28e23d00dd97120ea1230afe17bcb9e7ccf6211131dcfef8dbb67ca890f7006d"
"New brand name (e.g. NEBULA)","नवीन ब्रँड नाव (उदा. नेबुला)","नया ब्रांड नाम (उदा. नेबुला)","translate","sagarbora91","1","www/modules/stock/index.html","1064","attribute:placeholder","797a2db59d54d40a8e8702aaa6002f34aa3834a537252e7d2e18d4a3501e6559"
"↺ Reset to defaults","↺ डीफॉल्टवर रीसेट करा","↺ डिफ़ॉल्ट पर रीसेट करें","translate","sagarbora91","1","www/modules/stock/index.html","1067","element:button","2690786b2692578c1badc9368b72c66eac274a3bb9bab86c944ffef05bf1fd90"
"⚠ Danger Zone","⚠ धोक्याचे क्षेत्र","⚠खतरे का क्षेत्र","translate","sagarbora91","1","www/modules/stock/index.html","1071","element:h3","f9b1ee7fdff4d02a66473db53274ae4cdaaa415a569c5a138f57032eaae1243a"
"Clear ALL data (all stores, all dates)","सर्व डेटा साफ करा (सर्व स्टोअर, सर्व तारखा)","सभी डेटा साफ़ करें (सभी स्टोर, सभी दिनांक)","translate","sagarbora91","1","www/modules/stock/index.html","1077","element:label","2f44d0461a12c9a7a6a377de3c8e0afe8cd06e850038c228ff6ed9b52061fc52"
"⚠ Clear Everything","⚠ सर्वकाही साफ करा","⚠ सब कुछ साफ़ करें","translate","sagarbora91","1","www/modules/stock/index.html","1078","element:button","ee66a883440ba4f23efeb9d176a0de714dd032323e5a54c93c00debd082c43ae"
"⚠ Delete Everything","⚠ सर्व काही हटवा","⚠ सब कुछ हटा दें","translate","sagarbora91","1","www/modules/stock/index.html","1116","element:button","e99cfec4686d2d1b66de362cc5404ae614e844beda45ab6a616fc49b59eb4b96"
"🔒 Lock & Sign Off","🔒 लॉक आणि साइन ऑफ करा","🔒 लॉक करें और साइन ऑफ करें","translate","sagarbora91","1","www/modules/stock/index.html","1132","element:button","a99f76456cb989fd87e4fd1fdbcab6575b2f3811c6834bc2ee58df67b371a47e"
"Reason for re-opening","पुन्हा उघडण्याचे कारण","पुनः खोलने का कारण","translate","sagarbora91","1","www/modules/stock/index.html","1144","attribute:placeholder","96ecaabe183556739e7824ab30d9f7574f71a9e19c3df3a270b84f0bd6a9c6b1"
"🔓 Unlock & Record","🔓 अनलॉक करा आणि रेकॉर्ड करा","🔓 अनलॉक और रिकॉर्ड करें","translate","sagarbora91","1","www/modules/stock/index.html","1147","element:button","1ff00afd627b2f656230c1526c4291ac789f55cb53386173597f7bcaf4fbed7d"
"Only SM can update variance triage.","फक्त SM variance triage अपडेट करू शकतो.","केवल एसएम ही वेरिएंस ट्राइएज को अपडेट कर सकता है।","translate","sagarbora91","1","www/modules/stock/index.html","1541","script-message","4265b097c58a7ab938f50a3f04988b6e3c93b65069b4197bc2ff8be617078fc1"
"Check when physical count is complete","भौतिक गणना पूर्ण झाल्यावर तपासा","जांचें कि भौतिक गणना कब पूरी हो गई है","translate","sagarbora91","1","www/modules/stock/index.html","1685","attribute:title","e4abc015d25595d01edb9514ead3d8559f51908b059c093a17f28afecc607982"
"Check when closing count is complete","क्लोजिंग काउंट पूर्ण झाल्यावर तपासा","जांचें कि समापन गिनती कब पूरी हो गई है","translate","sagarbora91","1","www/modules/stock/index.html","1864","attribute:title","d6049a3c6501ef7de47598dfed844d34068086f0bfa17f68aaadbde1d631ef18"
"Triage","ट्रायज","ट्राइएज","translate","sagarbora91","1","www/modules/stock/index.html","2042","element:button","4ffbef3c08edfa3878c8357dbe3de3f11c3c74c594d8405f40243390f7f2d118"
"Theft changed — SM verification reset. Verify again at closing lock.","चोरी बदलली — SM सत्यापन रीसेट. लॉक बंद करताना पुन्हा पडताळणी करा.","चोरी बदल गई - एसएम सत्यापन रीसेट। ताला बंद होने पर पुनः सत्यापन करें।","translate","sagarbora91","1","www/modules/stock/index.html","2369","script-message","b9b18198c9d8359dfb7284e705f82afe87672cbcf02eafe35a171007f6695f5d"
"Only SM can verify entries.","फक्त SM प्रवेशांची पडताळणी करू शकतात.","केवल एसएम ही प्रविष्टियों को सत्यापित कर सकता है।","translate","sagarbora91","1","www/modules/stock/index.html","2508","script-message","c7bc1f06ae13034e21d69da5202e5255e097f30eb4c7dc936031a07af042f367"
"Cause not selected","कारण निवडले नाही","कारण चयनित नहीं है","translate","sagarbora91","1","www/modules/stock/index.html","2599","element:option","9930e20645970f82e42982bced35c3f3e617be863d5a12363f18fddbd2deda91"
"Closed","बंद","बंद","translate","sagarbora91","1","www/modules/stock/index.html","2605","element:option","c21ead0614e7e1b70edb3759e1d19ca1e12e6036980d10bfb73052fb1a018efa"
"Investigating","तपास करत आहे","जांच कर रही है","translate","sagarbora91","1","www/modules/stock/index.html","2605","element:option","13e3869dfd816830d65591c794719556dbd34d418da4c011a98dcd17b82ce8e2"
"Evidence note / variance explanation","पुरावा टीप / भिन्नता स्पष्टीकरण","साक्ष्य नोट/विचरण स्पष्टीकरण","translate","sagarbora91","1","www/modules/stock/index.html","2608","attribute:placeholder","7d6812f90694cc0fcf7fad98c9f6add0d40013c00bea4934e8935ab375e7ab17"
"I have verified these theft entries (SM)","मी या चोरीच्या नोंदी सत्यापित केल्या आहेत (SM)","मैंने इन चोरी प्रविष्टियों (एसएम) को सत्यापित कर लिया है","translate","sagarbora91","1","www/modules/stock/index.html","2631","element:label","093b3f51a037ab1e5bc8f85ed4964832ae7f4f49e3b29e5b1ad3649de74401a0"
"Closing locked — sign-off recorded","बंद करणे लॉक केलेले — साइन-ऑफ रेकॉर्ड केले आहे","समापन लॉक - साइन-ऑफ़ रिकॉर्ड किया गया","translate","sagarbora91","1","www/modules/stock/index.html","2720","script-message","7a1f0d663f7c4a21cbe5d6faf2dbd15a0e0759d8242d1cc7eb2b3a1015fed5dc"
"Day Movements submitted ✓ Closing Stock is now unlocked.","दिवसाच्या हालचाली सबमिट केल्या ✓ बंद होणारा स्टॉक आता अनलॉक झाला आहे.","दिन भर की गतिविधियाँ प्रस्तुत की गईं ✓ समापन स्टॉक अब अनलॉक हो गया है।","translate","sagarbora91","1","www/modules/stock/index.html","2747","script-message","f2f038cc53141abf82b169b4d60d3b1e3d8981d935dd015555390975912b7f22"
"Reason / incident detail (required)","कारण / घटनेचा तपशील (आवश्यक)","कारण/घटना विवरण (आवश्यक)","translate","sagarbora91","1","www/modules/stock/index.html","2758","attribute:placeholder","cc33c8f0d7ecc551bfde3ab6a66742d8b4bf718a59c1f3186e876c4ee492297e"
"Settings is SM-only. Please log in as SM.","सेटिंग्ज केवळ SM साठी आहेत. कृपया SM म्हणून लॉग इन करा.","सेटिंग्स केवल एसएम है. कृपया एसएम के रूप में लॉग इन करें।","translate","sagarbora91","1","www/modules/stock/index.html","2869","script-message","43e6b105ad8a2eb6f965c6097b4496f5f41826d9963ce7568cddf662ea665db0"
"Submit Day Movements first before entering Closing Stock.","क्लोजिंग स्टॉकमध्ये प्रवेश करण्यापूर्वी प्रथम दिवसाच्या हालचाली सबमिट करा.","क्लोजिंग स्टॉक में प्रवेश करने से पहले दिन के मूवमेंट सबमिट करें।","translate","sagarbora91","1","www/modules/stock/index.html","2881","script-message","026b3df0450ef9c56384367751d476720faad20d438d34bf26062ab23fa9b25d"
"SM mode activated.","SM मोड सक्रिय केला.","एसएम मोड सक्रिय।","translate","sagarbora91","1","www/modules/stock/index.html","2922","script-message","4b60dc04a8b31016a1eb6ab51844f7834ca5edba0f3a49f0d5d96d18150a5f6d"
"CRO name already exists.","CRO नाव आधीपासून अस्तित्वात आहे.","CRO नाम पहले से मौजूद है.","translate","sagarbora91","1","www/modules/stock/index.html","2962","script-message","e15038509b35fe4f2020e75f08af12452fcea628a93f05b70a5306fc1cab12f7"
"Only SM can add brands.","फक्त SM ब्रँड जोडू शकतात.","केवल एसएम ही ब्रांड जोड़ सकता है।","translate","sagarbora91","1","www/modules/stock/index.html","2983","script-message","6bfce039cb591f3c5957d00d4e468365f8b1110091c0cdc55c28db1f063e7421"
"Brand already exists.","ब्रँड आधीपासून अस्तित्वात आहे.","ब्रांड पहले से मौजूद है.","translate","sagarbora91","1","www/modules/stock/index.html","2988","script-message","e1a66514109e572eae1838c5e638709695e8017992e85ef23b2eb23f73ecc550"
"Only SM can remove brands.","फक्त SM ब्रँड काढू शकतात.","केवल एसएम ही ब्रांड हटा सकता है।","translate","sagarbora91","1","www/modules/stock/index.html","3004","script-message","d4a1ca8a0f2afe2b2365481c17984b6861891cf7b3af85cc91687518c68c9715"
"Only SM can reset brands.","फक्त SM ब्रँड रीसेट करू शकतात.","केवल एसएम ही ब्रांडों को रीसेट कर सकता है।","translate","sagarbora91","1","www/modules/stock/index.html","3016","script-message","c785cd7773706d86ebe355f7fe1115aba1da77f90d0f3574e07bbd8c105b74f2"
"Reset brand list to factory defaults? Your entered stock data is NOT deleted.","ब्रँड सूची फॅक्टरी डीफॉल्टवर रीसेट करायची? तुमचा एंटर केलेला स्टॉक डेटा हटवला जात नाही.","ब्रांड सूची को फ़ैक्टरी डिफ़ॉल्ट पर रीसेट करें? आपका दर्ज किया गया स्टॉक डेटा हटाया नहीं गया है।","translate","sagarbora91","1","www/modules/stock/index.html","3017","script-message","b07210c322b73bebf8745075410468db5bfe8a23085c750edbd7d20827aedc46"
"Brand list reset to defaults.","ब्रँड सूची डीफॉल्टवर रीसेट केली.","ब्रांड सूची डिफ़ॉल्ट पर रीसेट हो गई।","translate","sagarbora91","1","www/modules/stock/index.html","3020","script-message","d1290e5574d3d3d805d1092685994db01a550ebe20c9404566402dff32945c6f"
"Only SM can import data.","फक्त SM डेटा इंपोर्ट करू शकतो.","केवल एसएम ही डेटा आयात कर सकता है।","translate","sagarbora91","1","www/modules/stock/index.html","3135","script-message","a08be19668ffc982fd628ec78647775340fca853f5a5dcbeb56a14a0dbd722e0"
"Invalid JSON — cannot parse file.","अवैध JSON — फाईल पार्स करू शकत नाही.","अमान्य JSON - फ़ाइल को पार्स नहीं कर सकता.","translate","sagarbora91","1","www/modules/stock/index.html","3142","script-message","822ce8265b5fb52cdfab22d78d988590c9a63d29b71514a83f7c239875834914"
"Import rejected:","आयात नाकारले:","आयात अस्वीकृत:","translate","sagarbora91","1","www/modules/stock/index.html","3147","script-message","f26c8d49e2d3102994cd6e99e05d34627079b6b029da632eca987864809e9948"
"Data imported ✓","आयात केलेला डेटा ✓","डेटा आयातित ✓","translate","sagarbora91","1","www/modules/stock/index.html","3150","script-message","a89d712852cb83b63e10ef183697de92eb2b8ca091bfa7ff1216d604bc3e512f"
"Unrecognised file format.","अपरिचित फाइल स्वरूप.","अज्ञात फ़ाइल स्वरूप.","translate","sagarbora91","1","www/modules/stock/index.html","3176","script-message","05b94465a1d165284ae612f7d0ab447d21e63e7e6b9e57545cbdda3da9881368"
"Day data cleared.","दिवसाचा डेटा साफ केला.","दिन का डेटा साफ़ किया गया.","translate","sagarbora91","1","www/modules/stock/index.html","3233","script-message","df9c4d3aede94895384e7579f1178f80dbe3b2a51dfbea13f64d177ccc87d021"
"All data permanently deleted.","सर्व डेटा कायमचा हटवला.","सारा डेटा स्थायी रूप से हटा दिया गया.","translate","sagarbora91","1","www/modules/stock/index.html","3254","script-message","1a0830044108aeaaf3b907e0c6864b85a02a3f30824843f68e5538314d9e0283"
"Brands Matched","ब्रँड जुळले","ब्रांड मेल खाते हैं","translate","sagarbora91","1","www/modules/stock/index.html","3491","element:h4","15f73fb50e893d4662ee9ed82e0dbfc331832b88f829ae5883794b8120af5086"
"Closing Phys","अंतिम प्रत्यक्ष मोजणी","अंतिम भौतिक गणना","translate","sagarbora91","1","www/modules/stock/index.html","3514","element:th","512c66f4960a9d69c2a91af6778d9b4e54b904b6e4e83332ccf767915b65ddba"
"Closing Sys","अंतिम प्रणाली संख्या","अंतिम सिस्टम संख्या","translate","sagarbora91","1","www/modules/stock/index.html","3514","element:th","41f3e9b6fabd56ad2c5a36be455bbb2aacea350998281a04560f3235bb47f0a8"
"Opening Sys","सुरुवातीची प्रणाली संख्या","प्रारंभिक सिस्टम संख्या","translate","sagarbora91","1","www/modules/stock/index.html","3514","element:th","61743eb52fd0415dbb050d3e568c33571ee03d75e87ff07ab7b27ecdac063065"
"Step","पायरी","कदम","translate","sagarbora91","1","www/modules/stock/index.html","3529","element:th","8e6a6cca7aae1d1e781d3ee04849d6b00f7aaf48f7c642f35105e4bf990a8cb4"
"Re-opened","पुन्हा उघडले","पुनः खोला गया","translate","sagarbora91","1","www/modules/stock/index.html","3533","element:th","119c1580ba97d507d3aae7f5c91bb411d451c967e13ca5c57dc31442910a0f7d"
"Theft / Loss Units","चोरी / तोटा युनिट्स","चोरी/हानि इकाइयाँ","translate","sagarbora91","1","www/modules/stock/index.html","3558","element:h4","01def79fc7ee519c25996d9568373272591ed38c14985b4fa16db01703ab8bae"
"Repeat Offenders","पुनरावृत्ती गुन्हेगार","बार-बार अपराधी","translate","sagarbora91","1","www/modules/stock/index.html","3559","element:h4","9905202ece7ed2f485065e7bb7105d1f415a7c0169747adaff467bc98f0cf1e9"
"Offending Days","तफावतीचे दिवस","विसंगति वाले दिन","translate","sagarbora91","1","www/modules/stock/index.html","3582","element:th","2b49875f5894d8397ef1977053186ac8f2f0893709d96bd853091a1becbd8f2d"
"🔔 Action Center","🔔 कृती केंद्र","🔔एक्शन सेंटर","translate","sagarbora91","1","www/modules/tax/index.html","887","element:button","2d0b4698bdbf710506f43ec94cd6d41bdfd8d577c676b8ae975f9a09c54688f9"
"Download all attached evidence files for this firm and FY as a ZIP","या फर्म आणि FY साठीच्या सर्व संलग्न पुरावा फायली ZIP म्हणून डाउनलोड करा","इस फ़र्म और FY की सभी संलग्न साक्ष्य फ़ाइलें ZIP के रूप में डाउनलोड करें","translate","sagarbora91","1","www/modules/tax/index.html","891","attribute:title","a93b6c15c3c2d8ad19d1bee2c38136046ed21249af7cc6ecf6f506d0df21bbb3"
"e.g. Sharma Traders","उदा. शर्मा ट्रेडर्स","जैसे शर्मा ट्रेडर्स","translate","sagarbora91","1","www/modules/tax/index.html","929","attribute:placeholder","052cc3ff39b9a86ff4c0709ea3ef1425ab282649b9a4398685de34474be6f471"
"ABCDE1234F","ABCDE1234F","ABCDE1234F","translate","sagarbora91","1","www/modules/tax/index.html","933","attribute:placeholder","6442fd73a940c1186d6268bd27f89233e12429902c7805037e8aab6e717be6d9"
"27ABCDE1234F1Z5","27ABCDE1234F1Z5","27ABCDE1234F1Z5","translate","sagarbora91","1","www/modules/tax/index.html","937","attribute:placeholder","7dbfb6f7d1b86483e7041251c09f4607b896bb8aaaad7172ee747d06bea20194"
"LLP","एलएलपी","एलएलपी","translate","sagarbora91","1","www/modules/tax/index.html","944","element:option","d3942f340ef0e60eeb88d21df46f8a79e589e84b6b297db5c066d4f4cc76eda7"
"QRMP — file GSTR-1 / GSTR-3B quarterly (monthly PMT-06 challans)","QRMP — GSTR-1 / GSTR-3B त्रैमासिक फाइल करा (मासिक PMT-06 चालान)","QRMP - GSTR-1 / GSTR-3B त्रैमासिक फ़ाइल करें (मासिक PMT-06 चालान)","translate","sagarbora91","1","www/modules/tax/index.html","962","element:label","f7343a4b3caa7862244df72f7a723052349db9d0daa6044e007aea4e03f242ef"
"Tick if this firm opted into the Quarterly Return Monthly Payment scheme (turnover ≤ ₹5 crore).","या फर्मने त्रैमासिक परतावा मासिक पेमेंट योजना (उलाढाल ≤ ₹5 कोटी) मध्ये निवडले असल्यास टिक करा.","यदि इस फर्म ने त्रैमासिक रिटर्न मासिक भुगतान योजना (टर्नओवर ≤ ₹5 करोड़) का विकल्प चुना है तो टिक करें।","translate","sagarbora91","1","www/modules/tax/index.html","962","element:label","47278da7cab0834c852eb3e0947e3ce6ffa2e096a15e6eef7a18a2246fdf4472"
"Yes — show PF / ESIC / PT","होय — PF/ESIC/PT दाखवा","हां - पीएफ/ईएसआईसी/पीटी दिखाएं","translate","sagarbora91","1","www/modules/tax/index.html","968","element:option","5aa6658eb0b2619423f0e8f4905186ce706aad7687dcc696945696542d05a982"
"No — hide payroll filings","नाही - पेरोल फाइलिंग लपवा","नहीं - पेरोल फाइलिंग छुपाएं","translate","sagarbora91","1","www/modules/tax/index.html","969","element:option","0afc57ef50577d37baa6c9d8b2439e1f74a60499cf2b81879b3a383866d17a05"
"e.g. Maharashtra, Retail","उदा. महाराष्ट्र, रिटेल","जैसे महाराष्ट्र, खुदरा","translate","sagarbora91","1","www/modules/tax/index.html","974","attribute:placeholder","f1f33b39006e55c455aaea699ee992478c31342c0c3aead33f15f21a56c7cc9c"
"e.g. Professional Tax – Monthly Return","उदा. व्यावसायिक कर – मासिक परतावा","जैसे व्यावसायिक कर - मासिक रिटर्न","translate","sagarbora91","1","www/modules/tax/index.html","999","attribute:placeholder","f9540e5bfef23e0ef3492a17ae70e60b89d983362d397e56ece30c648bc79215"
"e.g. PT Return on State Portal","उदा. स्टेट पोर्टलवर PT रिटर्न","जैसे राज्य पोर्टल पर पीटी रिटर्न","translate","sagarbora91","1","www/modules/tax/index.html","1029","attribute:placeholder","09ed6cfdaa91c0e461a93edd225bf1ef2bb8f33964778517b53c6b7d6e46a9d8"
"Every month (Apr–Mar)","दर महिन्याला (एप्रिल-मार्च)","हर महीने (अप्रैल-मार्च)","translate","sagarbora91","1","www/modules/tax/index.html","1034","element:label","1f3f5a14547a4919ecff45529fb84ee0502575a5ef3c8adb3ebb7a0dbe5f839f"
"▼ Who / What / Why / Penalty (optional)","▼ कोण / काय / का / दंड (पर्यायी)","▼ कौन / क्या / क्यों / जुर्माना (वैकल्पिक)","translate","sagarbora91","1","www/modules/tax/index.html","1037","element:button","009c849cb6b0ee17b5074df1d4ee5ca5457e55b0eca0cd15276d6c90c43dcf65"
"Who this applies to","हे कोणाला लागू होते","यह किस पर लागू होता है","translate","sagarbora91","1","www/modules/tax/index.html","1040","attribute:placeholder","bcdaeeabfe75aa98beee2041e81ab27c2c20a680608471e7ee0844f00e179361"
"What the obligation is","बंधन काय आहे","क्या बाध्यता है","translate","sagarbora91","1","www/modules/tax/index.html","1042","attribute:placeholder","2dd851e2b1c9af22d507089fa107b1e3acd129a58e5fc898a2ae0295dd18cc73"
